Activity database,Activity code,Activity name,Activity unit,Activity type,Exchange database,Exchange input,Exchange amount,Exchange unit,Exchange type,Exchange uncertainty type,Exchange loc,Exchange scale,pedigree,scale without pedigree,Exchange's common name,Exchange location,Exchange category,comment
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,3b1ecf8e-1d2c-4330-81da-a79f9068976d,8.33E-10,kilogram,biosphere,2,-20.90612194,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Toluene,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,10d26189-a688-4859-8aa9-525e058a07f0,1.14E-07,kilogram,biosphere,2,-15.986138,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Benzaldehyde,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,fd7aa71c-508c-480d-81a6-8052aad92646,1.75E-06,kilogram,biosphere,2,-13.25604335,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Sulfur dioxide,,"('air',)","Literature value. Derived from HBEFA database (Keller, 2010)."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,d3260d0e-8203-4cbb-a45a-6a13131a5108,6.77E-06,kilogram,biosphere,2,-11.903667,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,"NMVOC, non-methane volatile organic compounds, unspecified origin",,"('air',)","Literature value. Derived from HBEFA database (Keller, 2010) and emissions inventory guidebook (EMEP/EEA, 2013). Unspecified NMVOC's represent NMVOC's for which no elementary exchange exists in the ecoinvent database. Total NMVOC's are given by the HBEFA database with the split being provided by the EMEP/EEA (2013) guidebook."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,ba2f3f82-c93a-47a5-822a-37ec97495275,0.00027173,kilogram,biosphere,2,-8.210701632,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,"Carbon monoxide, fossil",,"('air',)","Literature value. Derived from HBEFA database (Keller, 2010)."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,527d6cb5-bbd7-403d-8dcc-b6678fb123f5,3.33E-08,kilogram,biosphere,2,-17.21724308,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,o-Xylene,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,516606eb-99f6-4e8c-b99a-6b439aaed48c,5.00E-09,kilogram,biosphere,2,-19.11436207,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Pentane,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,1c5a7322-9261-4d59-a692-adde6c12de92,9.54E-10,kilogram,biosphere,2,-20.77085337,0.842199501,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.836660027,Cadmium,,"('air',)",Literature value. Fuel dependant emissions - heavy metal in fuel. Literature value. EMEP/EEA (2013) Tab. 3-100.
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,454c61fd-c52b-4a04-9731-f141bb7b5264,1.10E-11,kilogram,biosphere,2,-25.23675971,0.842199501,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.836660027,Selenium,,"('air',)",Literature value. Fuel dependant emissions - heavy metal in fuel. Literature value. EMEP/EEA (2013) Tab. 3-100.
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,5ce378a0-b48d-471c-977d-79681521efde,1.90E-07,kilogram,biosphere,2,-15.47368714,0.842199501,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.836660027,Zinc,,"('air',)",Literature value. Fuel dependant emissions - heavy metal in fuel. Literature value. EMEP/EEA (2013) Tab. 3-100.
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,a5506f4b-113f-4713-95c3-c819dde6e48b,9.64E-10,kilogram,biosphere,2,-20.75942476,0.842199501,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.836660027,Nickel,,"('air',)",Literature value. Fuel dependant emissions - heavy metal in fuel. Literature value. EMEP/EEA (2013) Tab. 3-100.
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,0.000127061,kilogram,biosphere,2,-8.970843272,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Nitrogen oxides,,"('air',)","Literature value. Derived from HBEFA database (Keller, 2010)."
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a,6.58E-12,kilogram,biosphere,2,-25.74758685,0.842199501,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.836660027,Chromium VI,,"('air',)",Estimated value. Fuel dependant emissions - heavy metal in fuel. Estimated using the underlying assumption that 0.2% of the emitted Cr is emitted as Cr(IV). Fuel dependant emissions - heavy metal in fuel. Literature value for Cr. EMEP/EEA (2013) Tab. 3-100.
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,e142b577-e934-4085-9a07-3983d4d92afb,3.29E-09,kilogram,biosphere,2,-19.53298028,0.842199501,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.836660027,Chromium,,"('air',)",Literature value. Fuel dependant emissions - heavy metal in fuel. Literature value. EMEP/EEA (2013) Tab. 3-100.
Modified consequential datasets,Modified Lorry - CO,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified CO",ton kilometer,process,biosphere3,21e46cb8-6233-4c99-bac3-c41d2ab99498,1.36E-06,kilogram,biosphere,2,-13.51004996,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,"Particulates, < 2.5 um",,"('air',)","Literature value. Derived from HBEFA database (Keller, 2010)."
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,ecoinvent 3_5 cut_off,6118f64665adb420e31a2d56bab40fe7,0.000000134,unit,technosphere,2,-15.82542604,0.598414572,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.556776436,building machine,GLO,,EcoSpold01Location=RER
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,Modified consequential datasets,Modified building machine - CO,1,megajoule,production,0,1,,,,"diesel, burned in building machine",GLO,,EcoSpold01Location=GLO
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,Modified consequential datasets,Modified market for diesel - CO,0.0234,kilogram,technosphere,0,1,,,,Modified market for diesel - CO,GLO,,EcoSpold01Location=RER
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,ecoinvent 3_5 cut_off,7e8d85752f017614cfb83e1f711b83a0,-9.38E-05,kilogram,technosphere,2,-9.274236465,0.241039416,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,waste mineral oil,Europe without Switzerland,,EcoSpold01Location=CH
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,ecoinvent 3_5 cut_off,ecd7c60dde3d4e89da86dff7d129ad7c,-2.17E-06,kilogram,technosphere,2,-13.04047329,0.241039416,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,waste mineral oil,CH,,EcoSpold01Location=CH
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,ecoinvent 3_5 cut_off,c43476623dfbf674394a4f412a53d0b1,-0.000418019,kilogram,technosphere,2,-7.779983481,0.241039416,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,waste mineral oil,RoW,,EcoSpold01Location=CH
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,ecoinvent 3_5 cut_off,57fd460664269df0e647ef53e7536f8c,8.94E-05,kilogram,technosphere,2,-9.322005894,0.241039416,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,lubricating oil,RER,,EcoSpold01Location=RER
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,ecoinvent 3_5 cut_off,fa2845fe9176837e300ab5323180ee1c,0.000424566,kilogram,technosphere,2,-7.764443875,0.241039416,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,lubricating oil,RoW,,EcoSpold01Location=RER
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,biosphere3,d3260d0e-8203-4cbb-a45a-6a13131a5108,0.000121,kilogram,biosphere,2,-9.019720012,0.313209195,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.223606798,"NMVOC, non-methane volatile organic compounds, unspecified origin",,"('air',)",
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,biosphere3,0795345f-c7ae-410c-ad25-1845784c75f5,0.00000375,kilogram,biosphere,2,-12.49375472,0.313209195,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.223606798,"Methane, fossil",,"('air',)",
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,biosphere3,ec8144d6-d123-43b1-9c17-a295422a0498,3.97E-08,kilogram,biosphere,2,-17.04191465,0.835523788,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.806225775,Copper,,"('air',)",
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,biosphere3,ba2f3f82-c93a-47a5-822a-37ec97495275,0.000266,kilogram,biosphere,2,-8.232014249,0.835523788,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.806225775,"Carbon monoxide, fossil",,"('air',)",
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,biosphere3,66020d27-7ae4-4e59-83a3-89214b72c40a,0.00000628,kilogram,biosphere,2,-11.97814058,0.313209195,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.223606798,"Particulates, > 10 um",,"('air',)",
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,0.00103,kilogram,biosphere,2,-6.878196477,0.313209195,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.223606798,Nitrogen oxides,,"('air',)",
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,biosphere3,349b29d1-3e58-4c66-98b9-9d1a076efd2e,0.073,kilogram,biosphere,2,-2.617295838,0.241039416,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,"Carbon dioxide, fossil",,"('air',)",
Modified consequential datasets,Modified building machine - CO,"diesel, burned in building machine - modified CO",megajoule,process,biosphere3,5ce378a0-b48d-471c-977d-79681521efde,2.34E-08,kilogram,biosphere,2,-17.57052981,0.835523788,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.806225775,Zinc,,"('air',)",
